ASpace_ID,Names,Authority_ID,Source
609,"Louvrier de Lajolais, Jacques",,
610,"Magne, Lucien",,library of congress name authority file
611,"Marx, Roger",,library of congress name authority file
612,"Müller, Louis d'Emile",,
613,"Pierron, Sander",,library of congress name authority file
614,"Régamey, Félix",,library of congress name authority file
615,"Sandoz, G. Roger (Gustav Roger) ",,library of congress name authority file
616,"Sardou, Victorien",,library of congress name authority file
617,"Valabrègue, Antony",,library of congress name authority file
618,"Bakema, J. B. (Jacob Berend)",,library of congress name authority file
619,"Bourgeois, Victor",,library of congress name authority file
620,"Eesteren, Cornelis van",,library of congress name authority file
621,"Fitschy, Paul",,
622,"Hoste, Huib",,library of congress name authority file
623,"Koninck, L. H. de (Louis Herman)",,library of congress name authority file
625,"Sert, José Luis",,library of congress name authority file
626,"Tyrwhitt, Jaqueline",,library of congress name authority file
627,"Wogenscky, André",,library of congress name authority file
628,"Albini, Franco",,library of congress name authority file
629,"Aujame, Roger",,library of congress name authority file
630,"Bézard, Norbert",,
631,"Bierbauer, Virgil",,library of congress name authority file
632,"Bloc, André",,library of congress name authority file
633,"Bodiansky, Vladimir",,library of congress name authority file
634,"Bontridder, Albert",,library of congress name authority file
635,"Braem, Renaat",,library of congress name authority file
636,"Brodzki, Constantin",,library of congress name authority file
637,"Bush, Alfred",,
638,"Bush, Gertrude",,
639,"Candilis, Georges",,library of congress name authority file
640,"Carlier, Charles",,
641,"Coates, Wells",,library of congress name authority file
642,"Collins, James",,library of congress name authority file
643,"Delatte, Eugène",,
644,"Didesch, Marius",,
645,"Dunnett, Trevor",,
646,"Ecochard, Michel",,library of congress name authority file
647,"Eggericx, Jean-Jules",,
648,"Emery, Pierre-André",,
649,"Eyck, Aldo van",,library of congress name authority file
650,"Eysselinck, Gaston",,library of congress name authority file
651,"Falise, Ivon",,
652,"Faure, Jean-Pierre",,library of congress name authority file
653,"Forbát, Alfréd",,library of congress name authority file
654,"Fry, Maxwell",,library of congress name authority file
655,"Gardella, Ignazio",,library of congress name authority file
656,"Gelderen, W. van",,
657,"Van Ginkel, H. P. Daniel (Harmen Peter Daniel)",,library of congress name authority file
658,"Goulden, Gontran",,
659,"Gropius, Walter",,library of congress name authority file
660,"Hanekroot, Constant",,
661,"Hartland Thomas, M.",,
662,"Havenith, Eliane",,
663,"Hebebrand, Werner",,library of congress name authority file
664,"Herbosch, Gustave",,
665,"Herrey, Herman",,
666,"Heymans, M. C.",,
667,"Hoffmann, Hubert",,library of congress name authority file
668,"Honegger, J. J.",,
669,"Hovens Greve, Hans (H. J. A.)",,
670,"Howell, Jill",,
671,"Howell, William",,
672,"Ibler, Drago",,library of congress name authority file
673,"Kalivoda, František",,library of congress name authority file
674,"Keatinge-Clay, Paffard",,library of congress name authority file
675,"Klutz, Edgard",,
676,"Lasdun, Denys",,library of congress name authority file
677,"Lekenne, J.",,
678,"Lenoir, P.",,
679,"Ligeti, Forbat",,
680,"Lima, Viana de",,library of congress name authority file
681,"Limperg, Koen",,
682,"Lods, Marcel",,library of congress name authority file
683,"Lönberg-Holm, K. (Knud)",,library of congress name authority file
684,"Meeren, Willy van der",,library of congress name authority file
685,"Merkelbach, Ben",,library of congress name authority file
686,"Michel, Paul-Amaury",,library of congress name authority file
687,"Moser, Karl",,library of congress name authority file
688,"Moser, Werner M. (Werner Max)",,library of congress name authority file
689,"Moutschen, Joseph",,
690,"Mühll, H. R. von der",,library of congress name authority file
691,"Nicolas, J.",,
692,"Nueten, Charles van",,
693,"Olsen, O.",,
694,Orsem,,
695,"Oshin , Arnold",,
696,"Parent, Émile",,
697,"Pawek, Karl",,library of congress name authority file
698,"Peressutti, Enrico",,library of congress name authority file
699,"Persitz, A.",,
700,"Persitz, H.",,
701,"Pineau, L. G.",,
702,"Planer, Paul",,
703,"Quétant, Francis",,library of congress name authority file
704,"Rogers, Ernesto N.",,library of congress name authority file
705,"Roth, Alfred",,library of congress name authority file
706,"Samuel, Godfrey",,
707,"Sanders, Walter",,
708,"Schmeller, Alfred",,library of congress name authority file
709,"Schmidt, Hans",,library of congress name authority file
710,"Sive, André",,
711,"Smithson, Alison Margaret",,library of congress name authority file
712,"Smithson, Peter",,library of congress name authority file
713,"Sneyers, Léon",,
714,"Soltan, Jerzy",,
715,"Sosset, Léon-Louis",,library of congress name authority file
716,"Steiger, Rudolf",,library of congress name authority file
717,"Stevens, Herbert H",,
718,"Stynen, Léon",,library of congress name authority file
719,"Syrkus, Helena",,library of congress name authority file
720,"Syrkus, Szymon",,library of congress name authority file
721,"Tołwiński, Stanisław",,library of congress name authority file
722,"Vauthier, Arsène Marie Paul",,
723,"Verschaeren, August",,
724,"Voelcker, John",,
725,"Vos, Herman",,library of congress name authority file
726,"Winter, P.",,
727,Wissing,,
728,"Woods, Shadrach",,library of congress name authority file
729,"Wynants, Maxime",,
730,"Cooper, Douglas",,library of congress name authority file
731,"Arp, Jean",,library of congress name authority file
732,"Chagall, Marc",,library of congress name authority file
733,"De Chirico, Giorgio",,library of congress name authority file
734,"Delacroix, Eugène",,library of congress name authority file
735,"Gogh, Vincent van",,library of congress name authority file
736,"Gris, Juan",,library of congress name authority file
737,"Marini, Marino",,library of congress name authority file
738,"Miró, Joan",,library of congress name authority file
739,"Staël, Nicolas de ",,library of congress name authority file
740,"Bell, Clive",,library of congress name authority file
741,"Buquet, Alain",,library of congress name authority file
742,"Guttuso, Renato",,library of congress name authority file
743,"Moore, Henry",,library of congress name authority file
744,"Read, Herbert",,library of congress name authority file
745,"Shirley, Andrew",,library of congress name authority file
746,"Steegmuller, Francis",,library of congress name authority file
747,"Sutherland, Graham Vivian",,library of congress name authority file
748,"Baj, Enrico",,library of congress name authority file
749,"Bellmer, Hans",,library of congress name authority file
750,"Charchoune, Serge",,library of congress name authority file
751,"Copley, Noma",,
754,"Hamilton, Richard",,library of congress name authority file
755,"Hérold , Jacques",,library of congress name authority file
761,Chryssa,,library of congress name authority file
763,"Delvaux, Paul",,library of congress name authority file
765,"Glanville-Hicks, Peggy",,library of congress name authority file
766,"Jones, Charles",,library of congress name authority file
767,"Kelkel, Manfred",,library of congress name authority file
768,"Lam, Wifredo",,library of congress name authority file
769,"Mason, Raymond",,library of congress name authority file
771,"Metcalf, James",,library of congress name authority file
772,"Milhaud, Darius",,library of congress name authority file
773,"Petlin, Irving",,library of congress name authority file
775,"Sage, Kay",,library of congress name authority file
776,"Tajiri, Shinkichi",,library of congress name authority file
777,"Turner, Charles",,library of congress name authority file
778,"Waldberg, Patrick",,library of congress name authority file
779,"Westermann, H. C. (Horace Clifford)",,library of congress name authority file
780,"Hooghe, Romeyn de",,library of congress name authority file
781,"William III, King of England",,library of congress name authority file
782,"James II, King of England",,library of congress name authority file
783,"Louis XIV, King of France",,library of congress name authority file
784,"Della Bella, Stefano",,library of congress name authority file
785,"Daubigny, Charles François",,library of congress name authority file
786,"Decamps, Alexandre-Gabriel",,library of congress name authority file
787,"Dupré, Jules",,library of congress name authority file
788,"Fromentin, Eugène",,library of congress name authority file
789,"Millet, Jean François",,library of congress name authority file
790,"Troyon, Constant",,library of congress name authority file
791,"Dieterle, Jean",,library of congress name authority file
792,"Le Roy, Ernest",,
793,"Marguerite Blessington, Countess of",,library of congress name authority file
794,"Englefield, Henry, Sir",,library of congress name authority file
795,"Knight, Richard Payne",,library of congress name authority file
796,"Townley, Charles",,library of congress name authority file
797,"Agar, John Samuel",,library of congress name authority file
798,"Bromley, William",,library of congress name authority file
799,"Burney, Edward Francis",,library of congress name authority file
800,"Cooke, William John",,library of congress name authority file
801,"Corbould, George James",,library of congress name authority file
802,"Corbould, H. (Henry)",,library of congress name authority file
803,"Fiessinger, Franz Gabriel",,library of congress name authority file
804,"Finden, W. (William)",,library of congress name authority file
805,"Freebairn, Alfred Robert",,library of congress name authority file
806,"Gell, William, Sir",,library of congress name authority file
807,"Howard, Henry",,library of congress name authority file
808,"Mackenzie, Frederick",,library of congress name authority file
809,"Penel, Jules",,
810,"Schiavonetti, Niccolo",,library of congress name authority file
811,"Scriven, Edward",,library of congress name authority file
812,"Skelton, William",,library of congress name authority file
813,"Donati, Enrico",,library of congress name authority file
815,"Breton, Elise",,
816,"Brooks, James",,library of congress name authority file
817,"Cagli, Corrado",,library of congress name authority file
818,"Calas, Nicolas",,library of congress name authority file
819,"Cardazzo, Carlo",,library of congress name authority file
820,"Clarac-Sérou, Max",,library of congress name authority file
821,"Craven, John",,library of congress name authority file
822,"Crehan, Hubert",,
823,"Delanglade, Freideiric",,
824,"Dubuffet, Jean",,library of congress name authority file
825,"Faucheaux, Pierre",,
826,"Fontana, Lucio",,library of congress name authority file
827,"Geist, Sidney",,library of congress name authority file
828,"Gómez-Correa, Enrique",,library of congress name authority file
830,"Hare, David",,library of congress name authority file
831,"Heisler, Jindřich",,library of congress name authority file
832,"Jean, Marcel",,library of congress name authority file
833,"Jouffroy, Alain",,library of congress name authority file
834,"Kober, Jacques",,library of congress name authority file
835,"Lamba, Jacqueline",,library of congress name authority file
836,"Lebrun, Rico",,library of congress name authority file
837,"Luca, Géirasim",,
838,"Martins, Maria",,library of congress name authority file
840,"Nadeau, Marthe",,
841,"Nadeau, Maurice",,library of congress name authority file
843,"Reggiani, Mauro",,library of congress name authority file
844,"Renne, René",,library of congress name authority file
845,"Seligmann, Kurt",,library of congress name authority file
846,"Selz, Peter Howard",,library of congress name authority file
847,"Serbanne, Claude",,library of congress name authority file
848,Serpan,,library of congress name authority file
849,"Tapié, Michel",,library of congress name authority file
850,"Tyler, Parker",,library of congress name authority file
851,"Wolff, Theodore F.",,library of congress name authority file
852,"Borthwick-Norton, H. F. P.",,
853,"Clifton, Harry Talbot de Vere",,
854,"Cuyp, Aelbert",,library of congress name authority file
855,"Holbein, Hans",,library of congress name authority file
856,Greco,,library of congress name authority file
857,"Duits, Graham",,
858,"Duits, Charles",,library of congress name authority file
859,"Abbott , Jere",,library of congress name authority file
860,"Ames, Winslow",,library of congress name authority file
861,"Askew, R. Kirk (Ralph Kirk)",,library of congress name authority file
862,"Askew, Constance",,local
863,"Austin, Arthur Everett",,library of congress name authority file
865,"Dix, George",,
866,"Durlacher, George",,local
867,"Harris, Tomás",,library of congress name authority file
868,"Hofer, Philip",,library of congress name authority file
869,"Perkins, F. Mason",,library of congress name authority file
870,"Stettheimer, Florine",,library of congress name authority file
871,"Bache, Jules S. (Jules Semon)",,library of congress name authority file
